ID,date,time,employee_ID_fk,Location_ID_fk,account_number_fk,package_serial_fk
2961,42661,0.25,875,VR7CPNC7KFS0,252,EMEI9K
2962,42661,0.3756944444,269,TDKHXPYDSVWP,252,EMEI9K
2963,43112,0.7486111111,516,TOS10KDCP5XZ,612,VBKCNR
2964,43112,0.9555555556,270,HB4UGSP8DVPA,612,VBKCNR
2965,43113,0.09166666667,912,VWDC3GT3JLPX,612,VBKCNR
2966,43113,0.34375,718,TDXKHP8PMMVX,612,VBKCNR
2967,43029,0.35,1034,TOZU5M3AM0PN,225,HZ3YKC
2968,43029,0.5388888889,667,VWDC3GT3JLPX,225,HZ3YKC
2969,43029,0.7534722222,274,TDTVAM2L8VXU,225,HZ3YKC
2970,43383,0.8381944444,985,TO90NPFL6PMF,378,11BOCD
2971,43383,0.9902777778,769,VRXS7L363TPJ,378,11BOCD
2972,43384,0.21875,597,HPP0SYAGHTMP,378,11BOCD
2973,43384,0.3777777778,285,VWWPCKSPXDSJ,378,11BOCD
2974,43384,0.6541666667,1127,TD8NZACPPD8G,378,11BOCD
2975,41837,0.55,980,TOPWUZ1ML1PM,420,AJGJXT
2976,41837,0.8305555556,369,VPPLRLPP6PKE,420,AJGJXT
2977,41837,0.9701388889,1142,TDRLBP37T69N,420,AJGJXT
2978,42339,0.1923611111,239,TOPWWP8V3EXP,158,6XHWMM
2979,42339,0.3861111111,746,VC357E85PKRT,158,6XHWMM
2980,42339,0.5104166667,747,HHLJ6SYRJ6LP,158,6XHWMM
2981,42339,0.69375,548,VGN4PHATCNG3,158,6XHWMM
2982,42339,0.9243055556,1054,TDEP12GBAPV5,158,6XHWMM
2983,42898,0.5979166667,953,TOZEAPSNP22L,316,PZCZE4
2984,42898,0.8729166667,452,VFXPJHKP79LE,316,PZCZE4
2985,42899,0.01180555556,905,TDP98PN53TJ6,316,PZCZE4
2986,43223,0.6548611111,1159,TORSPSJKHJM1,218,KXH5B2
2987,43223,0.8777777778,238,HPP5PPDXVF1N,218,KXH5B2
2988,43224,0.1277777778,901,VS68DP10RPP0,218,KXH5B2
2989,43224,0.3104166667,552,TDPDPPE6PXEP,218,KXH5B2
2990,41778,0.2041666667,274,TOEPBBJ7CLAC,24,0ELQGX
2991,41778,0.3152777778,613,V4W9LCPLP36F,24,0ELQGX
2992,41778,0.5729166667,287,HP1NMJPP1F5P,24,0ELQGX
2993,41778,0.7326388889,443,VSP34GPJMCPP,24,0ELQGX
2994,41778,0.8951388889,849,TD0PPSNSUTBC,24,0ELQGX
2995,41309,0.4770833333,414,TOWPDSBPU53D,624,WW2N8I
2996,41309,0.6618055556,337,VFPPPMFPTNPY,624,WW2N8I
2997,41309,0.7805555556,611,TDVMPW6B4NPT,624,WW2N8I
2998,43271,0.8152777778,583,TOK8PPMPTMPB,587,E3IH8W
2999,43272,0.01388888889,511,VFPRJPP7VPP1,587,E3IH8W
3000,43272,0.1979166667,1047,H9WP9DU3WRHP,587,E3IH8W
3001,43272,0.4548611111,686,VPUD5JG3LP6Z,587,E3IH8W
3002,43272,0.65,1153,TDTVAM2L8VXU,587,E3IH8W
3003,42187,0.2173611111,712,TOT0MYPN2PLK,407,FKN6VA
3004,42187,0.3416666667,624,VNSRZPC1PVYD,407,FKN6VA
3005,42187,0.475,661,TDA4T1PZKP52,407,FKN6VA
3006,42404,0.6409722222,698,TOLPPP3HKYBR,386,KLKAXP
3007,42404,0.8388888889,376,H2PNKVCKHFS8,386,KLKAXP
3008,42405,0.002083333333,1114,VPPKJSPGMR80,386,KLKAXP
3009,42405,0.1826388889,845,TDAP75MPR1JB,386,KLKAXP
3010,42357,0.8701388889,1164,TOMWC5APYE5P,564,QGE9CT
3011,42358,0.1020833333,556,VAYJ2MN53PJB,564,QGE9CT
3012,42358,0.3673611111,876,TDLKMMP4JNPP,564,QGE9CT
3013,42689,0.3569444444,338,TO5YTFTH3RHU,601,D69N94
3014,42689,0.4701388889,834,VAB20TRUGKEP,601,D69N94
3015,42689,0.6506944444,1180,TDUNPBR84PMP,601,D69N94
3016,41757,0.2520833333,404,TOZU5M3AM0PN,201,3FYYFG
3017,41757,0.4673611111,966,VPP486P6TJ8B,201,3FYYFG
3018,41757,0.6666666667,591,HKG6PD4WHPDM,201,3FYYFG
3019,41757,0.9416666667,1102,VRXS7L363TPJ,201,3FYYFG
3020,41758,0.2027777778,431,TDJN4AELL4U6,201,3FYYFG
3021,43131,0.05277777778,833,TOCPRPBYNK8P,194,K8160A
3022,43131,0.2208333333,769,VHPCJ9V6B8X9,194,K8160A
3023,43131,0.4763888889,267,HP2GK9J7XY6J,194,K8160A
3024,43131,0.7354166667,1088,VVRELKGYL4CP,194,K8160A
3025,43131,0.9118055556,814,TDPSXJ7XJMXF,194,K8160A
3026,41800,0.2868055556,317,TOACLZLSH8GP,128,GT4QRI
3027,41800,0.5138888889,1143,HUM5PUP5LNPY,128,GT4QRI
3028,41800,0.7875,788,VPDLEPZYPJ4P,128,GT4QRI
3029,41801,0,235,TDLM4WPVPJES,128,GT4QRI
3030,41746,0.1548611111,726,TOP4P00PNZH2,296,EDZMA8
3031,41746,0.4104166667,587,V9PX2P91J5PF,296,EDZMA8
3032,41746,0.6402777778,747,HZP5DCG2H7PJ,296,EDZMA8
3033,41746,0.8930555556,751,VAJJJ3SLYPNX,296,EDZMA8
3034,41747,0.1486111111,596,TDGNYT93D1X4,296,EDZMA8
3035,41806,0.7319444444,838,TO2KPPM8PRKY,219,6GEEON
3036,41806,0.8791666667,277,V0J9PR8RJKPY,219,6GEEON
3037,41807,0.01805555556,1049,TDPNZRAN3UPM,219,6GEEON
3038,41594,0.3458333333,563,TOXZWP6P5P8N,124,3SZQZ8
3039,41594,0.4743055556,365,VPFJAUBERVPK,124,3SZQZ8
3040,41594,0.6895833333,395,TDP3WY7D5EKT,124,3SZQZ8
3041,42876,0.2263888889,220,TOLEFLCMA6LW,512,JA8KA1
3042,42876,0.4006944444,617,VFNKKXFSH19U,512,JA8KA1
3043,42876,0.5,1087,HLPJHP0UH5G8,512,JA8KA1
3044,42876,0.6791666667,544,VFP7JNBMKYDG,512,JA8KA1
3045,42876,0.80625,319,TDJPFKP6VM3Y,512,JA8KA1
3046,42860,0.3590277778,266,TO9FNVYP8X1E,257,H1Q9ZB
3047,42860,0.5388888889,778,VRPNA5SR9BPK,257,H1Q9ZB
3048,42860,0.6715277778,982,TD9L03RRLPEX,257,H1Q9ZB
3049,42977,0.3569444444,400,TOPD19B0Z9SS,372,CP6VQ2
3050,42977,0.5597222222,657,HMYJ3PFU8SJ2,372,CP6VQ2
3051,42977,0.6951388889,512,VN927XHPTDMW,372,CP6VQ2
3052,42977,0.9416666667,362,TDPC5PBPP3CP,372,CP6VQ2
3053,43276,0.5305555556,326,TOTJTP7HMKKX,256,4067JJ
3054,43276,0.7388888889,995,HJ3PPLLPRBV5,256,4067JJ
3055,43276,0.9986111111,652,V6VTPZ314GMD,256,4067JJ
3056,43277,0.1534722222,1004,TDJJPR3FKGJX,256,4067JJ
3057,41734,0.1597222222,653,TOE3TYPLD549,522,TVSSA3
3058,41734,0.4034722222,256,VCXXKEP9BMJ6,522,TVSSA3
3059,41734,0.6395833333,1188,TDSSDKPN5NPE,522,TVSSA3
3060,41874,0.05138888889,624,TOJPJXHHHJ7P,482,EJZTEW
3061,41874,0.2868055556,449,VLLR08PMARUV,482,EJZTEW
3062,41874,0.4298611111,1027,HPPHB0JV7PS9,482,EJZTEW
3063,41874,0.60625,1084,V0WDK2PPSFXP,482,EJZTEW
3064,41874,0.7972222222,658,TDPVP2BU4PS3,482,EJZTEW
3065,42287,0.5513888889,537,TOPWUZ1ML1PM,431,6SZ8MQ
3066,42287,0.7972222222,665,HLMBPJBPELND,431,6SZ8MQ
3067,42287,0.975,1137,VUM227NN5M40,431,6SZ8MQ
3068,42288,0.2458333333,443,TD8GM1PNLDPH,431,6SZ8MQ
3069,41724,0.8361111111,353,TOMF8SPTTP6V,472,AOWBRU
3070,41724,0.9701388889,588,VMPEBM0UKM19,472,AOWBRU
3071,41725,0.1715277778,537,HP7358PMBV7E,472,AOWBRU
3072,41725,0.3868055556,432,VFZ8MXW5Y4T2,472,AOWBRU
3073,41725,0.5256944444,1162,TDVPG5ZD2PD9,472,AOWBRU
3074,43406,0.8569444444,1013,TOPHP7TTMYLN,465,6TQPMX
3075,43406,0.9708333333,404,HHMCFJ9NG2EL,465,6TQPMX
3076,43407,0.1708333333,1192,VRGP92YPCYBK,465,6TQPMX
3077,43407,0.3111111111,792,TDGDRKPRXD3N,465,6TQPMX
3078,41710,0.11875,997,TOK0NDM4C9XF,436,T3S5GG
3079,41710,0.3736111111,672,VSGDFJGHLVFP,436,T3S5GG
3080,41710,0.5215277778,754,HYPKY2SZPH5B,436,T3S5GG
3081,41710,0.7472222222,1028,VCTYFWND8GPC,436,T3S5GG
3082,41710,0.8833333333,1106,TDWGH4NXPURB,436,T3S5GG
3083,41693,0.9111111111,306,TOZEAPSNP22L,45,FG9OE3
3084,41694,0.1354166667,325,VL3JPS4SPJ97,45,FG9OE3
3085,41694,0.2868055556,764,TD1PLXPL0FJV,45,FG9OE3
3086,43444,0.7506944444,571,TOMKEMJAKPEP,554,AE3342
3087,43444,0.9972222222,1069,HGEPT5P9Y81M,554,AE3342
3088,43445,0.2291666667,1068,VB3GP6FZ7MPW,554,AE3342
3089,43445,0.4791666667,989,TDMPMZ84MKPP,554,AE3342
3090,42077,0.4958333333,636,TONKPJSFXZXP,492,TSFSPO
3091,42077,0.6798611111,421,HTULLPPY6KTC,492,TSFSPO
3092,42077,0.8548611111,272,V2WPVEFDPP0L,492,TSFSPO
3093,42078,0.02013888889,475,TD48ABYPCS6J,492,TSFSPO
3094,41549,0.03472222222,1065,TOXPNSF9NJY8,105,WSS8LA
3095,41549,0.1784722222,944,VPFPJHPPB4NM,105,WSS8LA
3096,41549,0.3208333333,316,TDAPCPPKBPE0,105,WSS8LA
3097,42802,0.5847222222,438,TOM6WMPEL00P,503,IVBBVK
3098,42802,0.8256944444,1167,VUP8KMB1UPG8,503,IVBBVK
3099,42803,0.05347222222,314,HAA27PLW8PKF,503,IVBBVK
3100,42803,0.2784722222,489,V3BLTPAPGYMP,503,IVBBVK
3101,42803,0.5215277778,591,TDX05C7P6PAM,503,IVBBVK
3102,42278,0.02013888889,985,TOYJM8RAFKEJ,94,7AXPIR
3103,42278,0.1347222222,831,VP28MRD4VXEP,94,7AXPIR
3104,42278,0.3666666667,942,HLZBNLP2HEPJ,94,7AXPIR
3105,42278,0.4777777778,802,VGUPJLXNPHPP,94,7AXPIR
3106,42278,0.7347222222,494,TDPRPMPAFPVN,94,7AXPIR
3107,41867,0.5472222222,336,TO0D7PKYPDSF,389,0UI2TF
3108,41867,0.74375,1180,HPGELX1VNEP9,389,0UI2TF
3109,41867,0.9215277778,1033,VEHK2P2K1GPP,389,0UI2TF
3110,41868,0.1611111111,1079,TD1KPPH9K6HE,389,0UI2TF
3111,42835,0.2229166667,1040,TORXGP98PPUC,357,Q9UF0I
3112,42835,0.4930555556,411,HH2UBRANLPP5,357,Q9UF0I
3113,42835,0.6409722222,349,VUPATAPGPDPB,357,Q9UF0I
3114,42835,0.8736111111,398,TDCARPAUZVAE,357,Q9UF0I
3115,41677,0.5333333333,971,TOJ0EPPK9GVL,350,P0XCW1
3116,41677,0.6479166667,540,HGA9PYNNTHG5,350,P0XCW1
3117,41677,0.8979166667,651,VFPDJVXPY6W7,350,P0XCW1
3118,41678,0.1506944444,1188,TDUT9K3FDHJ2,350,P0XCW1
3119,42886,0.5256944444,918,TO3DELPP4NYB,313,O14A2S
3120,42886,0.6576388889,605,H39YJPCABKP6,313,O14A2S
3121,42886,0.9111111111,1025,VPBT1MW8WJ2P,313,O14A2S
3122,42887,0.01736111111,266,TDATHLPFPPMJ,313,O14A2S
3123,43074,0.6152777778,983,TOHL3PMPWPJM,253,7H40FH
3124,43074,0.7625,560,HU0UAPPGBWSF,253,7H40FH
3125,43074,0.9590277778,415,VJ1TFPNEKE71,253,7H40FH
3126,43075,0.2104166667,552,TDD7PPW6PPFP,253,7H40FH
3127,42618,0.59375,509,TO5P0LDPPK0R,334,DY9OAZ
3128,42618,0.7965277778,984,VWJXKPDY9PPT,334,DY9OAZ
3129,42618,0.9409722222,452,TDPPFTPP7K4N,334,DY9OAZ
3130,42175,0.5909722222,715,TOWRVTWP1HPP,26,LBB6RJ
3131,42175,0.74375,786,HPBPBP2F100H,26,LBB6RJ
3132,42175,0.9125,270,VB9DP3F5ZK5P,26,LBB6RJ
3133,42176,0.1194444444,997,TD6RPHEPDPL3,26,LBB6RJ
3134,41881,0.7951388889,318,TOCUY5K1PGPP,7,DIR9W6
3135,41881,0.9284722222,849,VCP0RN32EDEP,7,DIR9W6
3136,41882,0.1604166667,530,TDWFFPPGG1RP,7,DIR9W6
3137,42308,0.9020833333,473,TO6ZN2GP8PP6,45,ITY9QM
3138,42309,0.07847222222,1199,HLPU8DCUPYVK,45,ITY9QM
3139,42309,0.20625,891,VEKPSRMP20PM,45,ITY9QM
3140,42309,0.4173611111,611,TDP0KE12FJYH,45,ITY9QM
3141,41369,0.2368055556,727,TOY07JLLLNDK,605,U1FIDG
3142,41369,0.4506944444,702,VA5LDZBCTPEA,605,U1FIDG
3143,41369,0.5666666667,846,HKJWWUSZPPP5,605,U1FIDG
3144,41369,0.7930555556,614,VB3GP6FZ7MPW,605,U1FIDG
3145,41369,0.9194444444,635,TDNPPMA9X6VP,605,U1FIDG
3146,42799,0.2020833333,330,TOEMBPSPMD8Y,619,TAF5EZ
3147,42799,0.4097222222,694,VAM87NPPNEX5,619,TAF5EZ
3148,42799,0.5333333333,674,HNPPE57LPPPP,619,TAF5EZ
3149,42799,0.7333333333,878,VLTNPBDJW769,619,TAF5EZ
3150,42799,0.9625,447,TDYPPBSXPZY0,619,TAF5EZ
3151,41380,0.8361111111,641,TOSX17PRDPZU,596,N74FSS
3152,41380,0.9854166667,1080,VCKLCHP7AJ2M,596,N74FSS
3153,41381,0.1375,892,HZBB19PWSHUL,596,N74FSS
3154,41381,0.2875,933,VRNKM0DTFLPR,596,N74FSS
3155,41381,0.4277777778,1199,TDPZPDPR4YPN,596,N74FSS
3156,41635,0.05277777778,617,TOMF73T9K5YP,351,5JFU7T
3157,41635,0.3111111111,469,VFLNZZSSYPPH,351,5JFU7T
3158,41635,0.4729166667,828,HA8PUHYPUGF0,351,5JFU7T
3159,41635,0.6645833333,311,VZUDHE8P8363,351,5JFU7T
3160,41635,0.7770833333,861,TDN7GPSPU1N6,351,5JFU7T
3161,41738,0.1486111111,1124,TOUTJUNPU1NJ,317,XCEX9P
3162,41738,0.3138888889,927,VAGGWK7BPAP3,317,XCEX9P
3163,41738,0.4958333333,348,TDS7T63PP4BP,317,XCEX9P
3164,43285,0.7263888889,992,TOPR9P7L6PL5,199,L15GMT
3165,43285,0.9270833333,823,HJPESS2VPP6L,199,L15GMT
3166,43286,0.05555555556,208,VCML6P9J1L4P,199,L15GMT
3167,43286,0.2375,321,TDCLKZJPK9PP,199,L15GMT
3168,41918,0.9208333333,572,TOPYDALPBL3X,550,Z9C7NR
3169,41919,0.1069444444,631,HMLKNP2PPV28,550,Z9C7NR
3170,41919,0.3180555556,247,VWLCPPPD8PWP,550,Z9C7NR
3171,41919,0.4347222222,1076,TD62B6HGPLY2,550,Z9C7NR
3172,41476,0.5513888889,957,TOFAKWBPPMPP,578,S37KI1
3173,41476,0.7590277778,547,VBSP3LJKLRVL,578,S37KI1
3174,41476,0.8944444444,962,TDD1CRDDBVL8,578,S37KI1
3175,42527,0.3465277778,792,TOGEP9MMH9JP,319,YTNGPK
3176,42527,0.5944444444,1048,VFFRT1AK2HP5,319,YTNGPK
3177,42527,0.8375,1009,HE0ZDKGL0PPK,319,YTNGPK
3178,42528,0.06666666667,247,VMM8Z4EY3SNW,319,YTNGPK
3179,42528,0.1763888889,549,TDPRPMPAFPVN,319,YTNGPK
3180,42621,0.5958333333,328,TOEP64CKHA7M,454,P52P92
3181,42621,0.8180555556,747,HHFP7YPAJU1G,454,P52P92
3182,42622,0.03611111111,864,VPESRLW75LC6,454,P52P92
3183,42622,0.2097222222,563,TDJRMTPLXBW6,454,P52P92
3184,41630,0.6819444444,471,TOPFDPPSPUT9,421,0RCN0X
3185,41630,0.9291666667,438,V1PGJKPRNCHA,421,0RCN0X
3186,41631,0.1041666667,428,H2PNKVCKHFS8,421,0RCN0X
3187,41631,0.2708333333,813,V4PFNDY6PBBJ,421,0RCN0X
3188,41631,0.5145833333,499,TDEM4PJADX0J,421,0RCN0X
3189,43199,0.6020833333,1138,TO5YTFTH3RHU,343,JWCTSF
3190,43199,0.8152777778,724,HPZWBN5P7LCX,343,JWCTSF
3191,43200,0.009722222222,621,VPZNLWD1UPPR,343,JWCTSF
3192,43200,0.1354166667,555,TDGDRKPRXD3N,343,JWCTSF
3193,43127,0.7805555556,643,TO71EPCAHVM8,659,SHDYIM
3194,43127,0.9090277778,615,VEWFPWNCPPUD,659,SHDYIM
3195,43128,0.08333333333,1152,HLHPW0PTKZL8,659,SHDYIM
3196,43128,0.3652777778,941,VLEPBPT86ZDD,659,SHDYIM
3197,43128,0.4631944444,214,TDPPFTPP7K4N,659,SHDYIM
3198,41281,0.9097222222,905,TO5YTFTH3RHU,530,ZH9MSO
3199,41282,0.09791666667,544,HPMP548JTP6Z,530,ZH9MSO
3200,41282,0.26875,488,V1A7VXKPNL7C,530,ZH9MSO
3201,41282,0.4729166667,361,TD8VFM54L7PD,530,ZH9MSO
3202,42110,0.7465277778,779,TOYF3P0RRTV3,627,T3FECA
3203,42110,0.9486111111,940,VMPP7VWPDV73,627,T3FECA
3204,42111,0.04166666667,760,TD8GM1PNLDPH,627,T3FECA
3205,41457,0.2305555556,941,TO14PFGFPLJ5,567,L7BJ7G
3206,41457,0.4034722222,685,VCTE2SJEB8ZP,567,L7BJ7G
3207,41457,0.5659722222,794,TDDB2UPSPBLG,567,L7BJ7G
3208,42879,0.6916666667,330,TOTGSNPB8PGA,552,07L78A
3209,42879,0.8659722222,884,V03LT1SW3PBP,552,07L78A
3210,42880,0.07986111111,799,HMNTSH61NFPP,552,07L78A
3211,42880,0.2326388889,546,V4PRPDZPMH4V,552,07L78A
3212,42880,0.4041666667,397,TDEM4PJADX0J,552,07L78A
3213,42638,0.07152777778,789,TOP7P6CBTTUN,251,PF6AGR
3214,42638,0.3145833333,680,VNA288RF01MH,251,PF6AGR
3215,42638,0.4597222222,815,TDULPP3R9PPL,251,PF6AGR
3216,42512,0.4944444444,1126,TOPPPPP5S7X2,285,UVPB6F
3217,42512,0.6909722222,274,H6TGXKB8NPW7,285,UVPB6F
3218,42512,0.7930555556,605,VRZMVPLPPC8P,285,UVPB6F
3219,42513,0.02013888889,478,TDMPMZ84MKPP,285,UVPB6F
3220,42720,0.4604166667,796,TO0CM1GB5MYS,163,NALERY
3221,42720,0.725,481,VPP0SBPJ2DPL,163,NALERY
3222,42720,0.925,1178,TDPAMEN03JKK,163,NALERY
3223,42328,0.8659722222,875,TODG49UVPDGS,110,ZE1RMQ
3224,42329,0.06597222222,308,VVYBNKMDJPHL,110,ZE1RMQ
3225,42329,0.2875,375,TDMCWP7KP8VS,110,ZE1RMQ
3226,42326,0.5125,663,TOP7SPMWPDVR,29,51TOZK
3227,42326,0.7395833333,491,VNSRZPC1PVYD,29,51TOZK
3228,42326,0.9395833333,725,HELPDPUNKMJ3,29,51TOZK
3229,42327,0.175,525,VNWER3WJ6RPU,29,51TOZK
3230,42327,0.3173611111,521,TDELPUCPPTR9,29,51TOZK
3231,41779,0.6381944444,357,TOJPMJZWPZPP,190,0NCIGY
3232,41779,0.8229166667,660,VPGHM2FSPXK8,190,0NCIGY
3233,41779,0.9166666667,314,TDMPLV1JC10U,190,0NCIGY
3234,41994,0.6868055556,873,TOBPTL2MPUDY,551,IHDSRB
3235,41994,0.9208333333,996,V3ZSNA0F1PPN,551,IHDSRB
3236,41995,0.2020833333,236,TDNHMSPVGPP0,551,IHDSRB
3237,43273,0.79375,599,TOMKEMJAKPEP,83,CBALSQ
3238,43274,0.005555555556,224,VPESRLW75LC6,83,CBALSQ
3239,43274,0.2173611111,294,TDYCPPHL3UH8,83,CBALSQ
3240,41541,0.1277777778,275,TOR2MPXA1P3C,621,YSBRLX
3241,41541,0.3847222222,1031,VFP7JNBMKYDG,621,YSBRLX
3242,41541,0.5805555556,1182,TDCZPPEFPKZK,621,YSBRLX
3243,42258,0.18125,823,TOPP7VHKJ37G,587,YJNGE0
3244,42258,0.4534722222,1073,HCJP4RVXP6CM,587,YJNGE0
3245,42258,0.5916666667,1145,VPPR0PSLKS67,587,YJNGE0
3246,42258,0.8173611111,615,TDA98FFV72VP,587,YJNGE0
3247,43446,0.2597222222,865,TOM5T06PCV6S,47,YOPFT8
3248,43446,0.4006944444,397,HFM3PSPH8XVP,47,YOPFT8
3249,43446,0.5152777778,1047,VCTWXLP1RAJ2,47,YOPFT8
3250,43446,0.6715277778,463,TD9PA75TE8EC,47,YOPFT8
3251,42106,0.1513888889,1084,TON5RMMNPK2Z,61,9UWAMY
3252,42106,0.3506944444,733,VHWWKMUUACPY,61,9UWAMY
3253,42106,0.4736111111,491,TDPZ8K55PA92,61,9UWAMY
3254,42395,0.7243055556,1012,TOX42PJ4JZPY,139,DQTAWZ
3255,42395,0.8340277778,739,V6GE2P7H0PPT,139,DQTAWZ
3256,42396,0.06388888889,1068,HMPNN2EEPKJM,139,DQTAWZ
3257,42396,0.3298611111,1129,VAPLFPZJPBMK,139,DQTAWZ
3258,42396,0.5506944444,440,TDZGFPMJCEPE,139,DQTAWZ
3259,43186,0.6194444444,752,TO9NS5C9LPAK,47,7TRNUU
3260,43186,0.8368055556,1007,V334KNK3P63U,47,7TRNUU
3261,43187,0.08472222222,797,HPCMM6LPBNNJ,47,7TRNUU
3262,43187,0.2270833333,1092,VB5TYX5NPPHM,47,7TRNUU
3263,43187,0.4444444444,208,TD0KAKD52V0S,47,7TRNUU
3264,42106,0.6784722222,258,TOKW2DD4PP72,487,19M1XF
3265,42106,0.9472222222,713,VPDE2ACL93JG,487,19M1XF
3266,42107,0.07013888889,808,TDUNPBR84PMP,487,19M1XF
3267,42637,0.7958333333,1134,TOZGMAD46P07,16,5V7O0T
3268,42638,0.04444444444,785,H8GPMDFAHP5F,16,5V7O0T
3269,42638,0.2881944444,543,VBKP7PP9L91A,16,5V7O0T
3270,42638,0.4569444444,1008,TDA98FFV72VP,16,5V7O0T
3271,43366,0.5993055556,849,TOU0A3DPPP7D,57,60ESA0
3272,43366,0.8201388889,286,VAMPHDVPP0PP,57,60ESA0
3273,43366,0.9673611111,637,TDPPDPJJNVPH,57,60ESA0
3274,41393,0.0375,395,TOP14PEBZPRP,86,P77CTL
3275,41393,0.1263888889,503,VM5WP0PYGDPP,86,P77CTL
3276,41393,0.2541666667,283,HNBSMWS9N7NL,86,P77CTL
3277,41393,0.4298611111,371,VGLJPA1YKP5G,86,P77CTL
3278,41393,0.7069444444,480,TD0UF5AP5GNS,86,P77CTL
3279,43417,0.5888888889,959,TOTJTP7HMKKX,116,BERPP1
3280,43417,0.79375,776,HP7358PMBV7E,116,BERPP1
3281,43418,0.05416666667,606,V1NRPSFHP5CP,116,BERPP1
3282,43418,0.2548611111,886,TDPCAPYJK6PP,116,BERPP1
3283,42077,0.2354166667,528,TOP4P2275LGS,89,BN0UB6
3284,42077,0.3916666667,641,VPGPAKDZHM0P,89,BN0UB6
3285,42077,0.6555555556,339,HRXLNHFWL6PL,89,BN0UB6
3286,42077,0.7881944444,1045,VB2NMCK0UX6P,89,BN0UB6
3287,42077,0.9958333333,1079,TDG2HPE1GGSP,89,BN0UB6
3288,42207,0.2444444444,585,TOKW2DD4PP72,179,PBYQEY
3289,42207,0.4180555556,636,V5HBG1JLVPD2,179,PBYQEY
3290,42207,0.5659722222,1056,HLWPMKNTPVPT,179,PBYQEY
3291,42207,0.7680555556,602,VXC5GUMWLDPC,179,PBYQEY
3292,42207,0.9951388889,805,TDAY9R6ATJP9,179,PBYQEY
3293,41437,0.9041666667,820,TOPE12KY91N7,457,MMQECF
3294,41438,0.08055555556,1096,VP5PPYEPNKCP,457,MMQECF
3295,41438,0.1916666667,349,TDTPPEHR97CU,457,MMQECF
3296,42369,0.4715277778,422,TOKEJU5FPUJB,338,0VK14Y
3297,42369,0.7166666667,850,HBP3S5SP3FP1,338,0VK14Y
3298,42369,0.8840277778,1053,VUP164H9PG2Z,338,0VK14Y
3299,42370,0.07222222222,1112,TD04P4MS6KF9,338,0VK14Y
3300,42315,0.5215277778,1136,TOTJF5L4FZ9L,324,6SEOF4
3301,42315,0.7875,418,HEJBERPNEJYP,324,6SEOF4
3302,42315,0.9486111111,796,VPGBKBWPELWE,324,6SEOF4
3303,42316,0.1805555556,312,TDEFXYHPHPZF,324,6SEOF4
3304,42659,0.5784722222,567,TO14PFGFPLJ5,224,CJXLTB
3305,42659,0.8236111111,1191,VCJBEPPPPCUP,224,CJXLTB
3306,42660,0.0006944444444,612,TDSKJ7PXMKV3,224,CJXLTB
3307,42601,0.2645833333,1013,TOPYG77CVPKR,329,4TL5KA
3308,42601,0.4569444444,221,VP3PPNPBUZSH,329,4TL5KA
3309,42601,0.6819444444,822,HCK7JP36HBEG,329,4TL5KA
3310,42601,0.90625,802,V4ZGPWMJ45U6,329,4TL5KA
3311,42602,0.08055555556,575,TDJJPBGS1J18,329,4TL5KA
3312,42941,0.9409722222,839,TOP4P00PNZH2,518,VF0AKR
3313,42942,0.1423611111,1159,VMPPL4PRHLPH,518,VF0AKR
3314,42942,0.3520833333,598,HM7N28EPPPGP,518,VF0AKR
3315,42942,0.5736111111,235,VRNKM0DTFLPR,518,VF0AKR
3316,42942,0.8145833333,1034,TDEHENV5UPPZ,518,VF0AKR
3317,41346,0.93125,275,TOMZFPPPJJ36,309,43LYN6
3318,41347,0.06805555556,446,HEPVUS1M0P1J,309,43LYN6
3319,41347,0.2576388889,798,VPPBP1EM2XRZ,309,43LYN6
3320,41347,0.4770833333,551,TD1P79DMYPMJ,309,43LYN6
3321,43144,0.1236111111,798,TOPE12KY91N7,275,0J3UB6
3322,43144,0.2104166667,606,VGUPJLXNPHPP,275,0J3UB6
3323,43144,0.4375,1156,HRULPFP42G0G,275,0J3UB6
3324,43144,0.6395833333,792,VB4PPPD80KTY,275,0J3UB6
3325,43144,0.81875,698,TDUNPBR84PMP,275,0J3UB6
3326,43120,0.5256944444,801,TOWRVTWP1HPP,210,C57Z7S
3327,43120,0.7444444444,476,VBFCPJ5VJWLL,210,C57Z7S
3328,43120,0.9305555556,336,HH2DYMFDG17P,210,C57Z7S
3329,43121,0.1784722222,776,VA1TLZD4PCMY,210,C57Z7S
3330,43121,0.30625,875,TD1PLXPL0FJV,210,C57Z7S
3331,42557,0.06180555556,221,TO1PBNLBVGEZ,531,K2F03V
3332,42557,0.3048611111,651,HAFMEPYXKPPV,531,K2F03V
3333,42557,0.4583333333,403,VPLJP5PPXHAF,531,K2F03V
3334,42557,0.6506944444,795,TDLKG8SVCTB1,531,K2F03V
3335,41615,0.7180555556,864,TO5P0LDPPK0R,635,6FSTSB
3336,41615,0.8729166667,576,HBP5KZJPM7CP,635,6FSTSB
3337,41616,0.04236111111,528,VFPRJPP7VPP1,635,6FSTSB
3338,41616,0.2583333333,611,TDPAMEN03JKK,635,6FSTSB
3339,41377,0.1416666667,305,TOMNBGH76MPG,590,LUIB3I
3340,41377,0.2680555556,476,V5V9UPB0PUNH,590,LUIB3I
3341,41377,0.3805555556,1111,TDDKKP893CPX,590,LUIB3I
3342,41513,0.2451388889,1011,TOGEP9MMH9JP,29,94XV0W
